order_id,customer_id,product_id,quantity,unit_price,order_date,item_total,order_total
O06414,C165,P03,1,205.99,2026-01-04 11:13:36,205.99,264.98
O06415,C318,P28,1,198.99,2025-10-25 12:59:08,198.99,463.95
O06415,C318,P39,1,21.99,2025-10-25 12:59:08,21.99,463.95
O06415,C318,P12,1,100.99,2025-10-25 12:59:08,100.99,463.95
O06415,C318,P14,2,70.99,2025-10-25 12:59:08,141.98,463.95
O06416,C428,P42,1,58.99,2025-01-02 23:42:40,58.99,343.97
O06416,C428,P23,1,205.99,2025-01-02 23:42:40,205.99,343.97
O06416,C428,P48,1,78.99,2025-01-02 23:42:40,78.99,343.97
O06417,C338,P30,1,236.99,2025-08-16 20:23:25,236.99,261.98
O06417,C338,P32,1,24.99,2025-08-16 20:23:25,24.99,261.98
O06418,C090,P32,1,24.99,2026-01-19 05:19:23,24.99,642.96
O06418,C090,P03,3,205.99,2026-01-19 05:19:23,617.97,642.96
O06419,C378,P16,1,30.99,2026-03-28 02:28:22,30.99,30.99
O06420,C187,P37,1,42.99,2025-08-26 13:09:57,42.99,42.99
O06421,C064,P15,1,18.99,2025-02-06 10:27:37,18.99,18.99
O06422,C454,P21,2,196.99,2025-09-30 02:29:59,393.98,393.98
O06423,C453,P44,1,143.99,2025-12-31 11:57:44,143.99,182.98
O06423,C453,P38,1,38.99,2025-12-31 11:57:44,38.99,182.98
O06424,C180,P12,1,100.99,2025-12-27 08:34:57,100.99,295.98
O06424,C180,P22,1,194.99,2025-12-27 08:34:57,194.99,295.98
O06425,C248,P50,1,191.99,2024-12-01 13:50:17,191.99,191.99
O06426,C064,P10,1,92.99,2025-05-03 04:00:41,92.99,140.98
O06426,C064,P36,1,47.99,2025-05-03 04:00:41,47.99,140.98
O06427,C370,P31,1,16.99,2026-01-12 17:18:09,16.99,211.98
O06427,C370,P22,1,194.99,2026-01-12 17:18:09,194.99,211.98
O06428,C337,P48,1,78.99,2025-06-03 04:03:44,78.99,284.98
O06428,C337,P23,1,205.99,2025-06-03 04:03:44,205.99,284.98
O06429,C316,P47,1,41.99,2025-09-29 21:59:41,41.99,41.99
O06430,C495,P18,1,44.99,2026-05-30 12:33:21,44.99,158.98
O06430,C495,P19,1,113.99,2026-05-30 12:33:21,113.99,158.98
O06431,C293,P21,1,196.99,2024-12-09 03:49:57,196.99,196.99
O06432,C327,P48,1,78.99,2025-12-07 10:19:01,78.99,78.99
O06433,C051,P01,1,345.99,2025-07-21 12:45:44,345.99,810.96
O06433,C051,P46,3,154.99,2025-07-21 12:45:44,464.97,810.96
O06434,C128,P21,2,196.99,2024-11-15 21:23:47,393.98,393.98
O06435,C075,P06,1,402.99,2025-09-30 02:27:52,402.99,402.99
O06436,C459,P40,1,10.99,2024-12-20 14:47:51,10.99,10.99
O06437,C225,P21,2,196.99,2024-09-14 21:18:32,393.98,393.98
O06438,C158,P19,1,113.99,2026-04-27 06:01:00,113.99,113.99
O06439,C418,P19,1,113.99,2026-01-22 14:47:31,113.99,113.99
O06440,C455,P23,1,205.99,2025-08-20 13:52:00,205.99,572.98
O06440,C455,P07,1,366.99,2025-08-20 13:52:53,366.99,572.98
O06441,C126,P16,1,30.99,2024-11-26 05:56:23,30.99,30.99
O06442,C101,P33,1,74.99,2024-08-10 14:47:22,74.99,74.99
O06443,C207,P22,1,194.99,2026-03-14 14:03:11,194.99,658.97
O06443,C207,P02,1,226.99,2026-03-14 14:03:11,226.99,658.97
O06443,C207,P30,1,236.99,2026-03-14 14:03:11,236.99,658.97
O06444,C480,P24,1,299.99,2026-02-19 20:43:22,299.99,299.99
O06445,C219,P24,2,299.99,2024-09-17 01:26:32,599.98,805.97
O06445,C219,P23,1,205.99,2024-09-17 01:26:32,205.99,805.97
O06446,C070,P42,1,58.99,2025-03-22 08:31:17,58.99,236.97
O06446,C070,P46,1,154.99,2025-03-22 08:31:17,154.99,236.97
O06446,C070,P17,1,22.99,2025-03-22 08:31:17,22.99,236.97
O06447,C386,P33,1,74.99,2026-04-06 06:36:27,74.99,145.98
O06447,C386,P14,1,70.99,2026-04-06 06:36:00,70.99,145.98
O06448,C199,P44,1,143.99,2024-08-19 00:56:04,143.99,236.98
O06448,C199,P10,1,92.99,2024-08-19 00:56:04,92.99,236.98
O06449,C055,P38,1,38.99,2025-03-24 06:33:56,38.99,109.98
O06449,C055,P14,1,70.99,2025-03-24 06:33:56,70.99,109.98
O06450,C329,P37,1,42.99,2026-02-08 02:36:06,42.99,80.97
O06450,C329,P15,2,18.99,2026-02-08 02:36:06,37.98,80.97
O06451,C489,P27,1,239.99,2026-04-23 15:56:38,239.99,239.99
O06452,C050,P27,1,239.99,2026-02-16 02:29:47,239.99,239.99
O06453,C053,P21,1,196.99,2025-07-15 16:27:45,196.99,196.99
O06454,C065,P09,1,34.99,2025-04-15 04:08:50,34.99,34.99
O06455,C315,P26,1,87.99,2024-12-19 16:06:58,87.99,286.98
O06455,C315,P28,1,198.99,2024-12-19 16:06:58,198.99,286.98
O06456,C250,P40,1,10.99,2026-05-19 06:04:13,10.99,10.99
O06457,C236,P09,1,34.99,2026-04-06 18:15:07,34.99,34.99
O06458,C407,P23,1,205.99,2026-05-10 21:27:51,205.99,205.99
O06459,C127,P34,2,53.99,2026-05-23 13:42:23,107.98,107.98
O06460,C165,P25,1,25.99,2025-05-09 13:40:49,25.99,25.99
O06461,C057,P35,1,57.99,2025-05-25 15:06:49,57.99,57.99
O06462,C212,P13,1,114.99,2024-11-16 02:55:47,114.99,348.96
O06462,C212,P19,1,113.99,2024-11-16 02:55:47,113.99,348.96
O06462,C212,P08,1,100.99,2024-11-16 02:55:47,100.99,348.96
O06462,C212,P15,1,18.99,2024-11-16 02:55:47,18.99,348.96
O06463,C366,P33,1,74.99,2025-11-06 18:26:54,74.99,274.98
O06463,C366,P29,1,199.99,2025-11-06 18:26:54,199.99,274.98
O06464,C382,P35,1,57.99,2026-02-28 22:20:19,57.99,150.98
O06464,C382,P10,1,92.99,2026-02-28 22:20:19,92.99,150.98
O06465,C438,P07,1,366.99,2026-07-04 06:39:35,366.99,444.98
O06465,C438,P49,1,77.99,2026-07-04 06:39:35,77.99,444.98
O06466,C167,P50,1,191.99,2025-07-14 15:30:17,191.99,679.97
O06466,C167,P23,1,205.99,2025-07-14 15:30:17,205.99,679.97
O06466,C167,P04,1,281.99,2025-07-14 15:30:17,281.99,679.97
O06467,C159,P43,1,138.99,2025-12-20 12:23:03,138.99,378.98
O06467,C159,P27,1,239.99,2025-12-20 12:23:03,239.99,378.98
O06468,C289,P18,1,44.99,2026-04-24 22:47:14,44.99,158.98
O06468,C289,P19,1,113.99,2026-04-24 22:47:14,113.99,158.98
O06469,C117,P34,1,53.99,2025-01-10 23:51:47,53.99,53.99
O06470,C473,P06,1,402.99,2026-05-10 20:15:16,402.99,1027.96
O06470,C473,P02,1,226.99,2026-05-10 20:15:16,226.99,1027.96
O06470,C473,P28,2,198.99,2026-05-10 20:15:16,397.98,1027.96
O06471,C313,P24,1,299.99,2026-03-22 19:28:26,299.99,617.97
O06471,C313,P27,1,239.99,2026-03-22 19:28:26,239.99,617.97
O06471,C313,P49,1,77.99,2026-03-22 19:28:26,77.99,617.97
O06472,C216,P39,1,21.99,2026-01-20 20:03:55,21.99,21.99
O06473,C193,P07,1,366.99,2025-05-11 21:31:29,366.99,366.99
O06474,C377,P31,2,16.99,2026-04-09 21:35:16,33.98,33.98
O06475,C384,P04,2,281.99,2025-12-25 03:33:11,563.98,1119.95
O06475,C384,P01,1,345.99,2025-12-25 03:33:11,345.99,1119.95
O06475,C384,P14,1,70.99,2025-12-25 03:33:11,70.99,1119.95
O06475,C384,P43,1,138.99,2025-12-25 03:33:11,138.99,1119.95
O06476,C378,P32,1,24.99,2026-02-24 05:30:47,24.99,254.97
O06476,C378,P13,2,114.99,2026-02-24 05:30:47,229.98,254.97
O06477,C418,P28,1,198.99,2026-06-15 01:13:05,198.99,374.97
O06477,C418,P26,2,87.99,2026-06-15 01:13:05,175.98,374.97
O06478,C360,P33,1,74.99,2025-07-24 16:59:17,74.99,74.99
O06479,C464,P20,2,96.99,2026-05-29 14:33:35,193.98,399.97
O06479,C464,P23,1,205.99,2026-05-29 14:33:35,205.99,399.97
O06480,C372,P38,1,38.99,2025-07-10 23:56:22,38.99,38.99
O06481,C051,P39,1,21.99,2024-12-29 19:05:29,21.99,489.96
O06481,C051,P19,2,113.99,2024-12-29 19:05:29,227.98,489.96
O06481,C051,P27,1,239.99,2024-12-29 19:05:29,239.99,489.96
O06482,C193,P37,1,42.99,2025-09-25 05:51:14,42.99,248.98
O06482,C193,P23,1,205.99,2025-09-25 05:51:14,205.99,248.98
O06483,C333,P09,1,34.99,2026-06-29 23:49:47,34.99,59.98
O06483,C333,P32,1,24.99,2026-06-29 23:49:47,24.99,59.98
O06484,C439,P10,1,92.99,2026-04-18 21:38:36,92.99,319.98
O06484,C439,P02,1,226.99,2026-04-18 21:38:36,226.99,319.98
O06485,C198,P04,2,281.99,2026-05-11 10:03:41,563.98,563.98
O06486,C469,P03,1,205.99,2025-04-17 03:06:00,205.99,247.98
O06486,C469,P47,1,41.99,2025-04-17 03:06:17,41.99,247.98
O06487,C433,P37,1,42.99,2026-02-01 07:13:21,42.99,42.99
O06488,C192,P49,1,77.99,2025-06-14 01:15:45,77.99,693.94
O06488,C192,P37,1,42.99,2025-06-14 01:15:45,42.99,693.94
O06488,C192,P27,1,239.99,2025-06-14 01:15:45,239.99,693.94
O06488,C192,P45,3,110.99,2025-06-14 01:15:45,332.97,693.94
O06489,C324,P04,1,281.99,2026-05-16 05:48:45,281.99,378.98
O06489,C324,P20,1,96.99,2026-05-16 05:48:45,96.99,378.98
O06490,C490,P49,1,77.99,2026-04-05 14:25:04,77.99,77.99
O06491,C211,P22,1,194.99,2025-06-27 04:07:40,194.99,291.98
O06491,C211,P20,1,96.99,2025-06-27 04:07:40,96.99,291.98
O06492,C144,P43,2,138.99,2025-12-04 03:22:47,277.98,277.98
O06493,C321,P37,2,42.99,2025-11-16 09:35:52,85.98,434.95
O06493,C321,P38,1,38.99,2025-11-16 09:35:52,38.99,434.95
O06493,C321,P46,2,154.99,2025-11-16 09:35:52,309.98,434.95
O06494,C092,P37,1,42.99,2026-03-09 01:02:33,42.99,660.96
O06494,C092,P03,3,205.99,2026-03-09 01:02:33,617.97,660.96
O06495,C016,P14,1,70.99,2026-03-07 02:36:43,70.99,70.99
O06496,C129,P14,1,70.99,2024-11-20 07:51:31,70.99,500.98
O06496,C129,P05,1,429.99,2024-11-20 07:51:31,429.99,500.98
O06497,C077,P33,1,74.99,2025-01-13 09:56:40,74.99,74.99
O06498,C247,P31,1,16.99,2026-03-10 12:10:54,16.99,16.99
O06499,C241,P19,1,113.99,2025-10-10 21:52:46,113.99,197.97
O06499,C241,P47,2,41.99,2025-10-10 21:52:46,83.98,197.97
O06500,C313,P32,2,24.99,2025-11-08 01:52:06,49.98,49.98
O06501,C278,P31,3,16.99,2025-12-21 02:45:21,50.97,437.95
O06501,C278,P50,1,191.99,2025-12-21 02:45:21,191.99,437.95
O06501,C278,P22,1,194.99,2025-12-21 02:45:21,194.99,437.95
O06502,C291,P04,1,281.99,2025-04-25 02:14:09,281.99,281.99
O06503,C373,P27,1,239.99,2026-05-25 18:24:52,239.99,239.99
O06504,C499,P31,1,16.99,2025-12-05 02:39:25,16.99,16.99
O06505,C180,P45,1,110.99,2025-06-21 13:20:59,110.99,309.98
O06505,C180,P28,1,198.99,2025-06-21 13:20:59,198.99,309.98
O06506,C428,P49,1,77.99,2026-02-07 06:28:32,77.99,77.99
O06507,C050,P38,1,38.99,2025-11-17 14:07:11,38.99,38.99
O06508,C100,P32,1,24.99,2026-02-22 20:55:38,24.99,50.98
O06508,C100,P25,1,25.99,2026-02-22 20:55:38,25.99,50.98
O06509,C341,P11,1,91.99,2026-05-04 15:40:00,91.99,91.99
O06510,C296,P12,1,100.99,2026-03-01 05:47:17,100.99,100.99
O06511,C435,P15,1,18.99,2025-10-07 06:00:44,18.99,123.96
O06511,C435,P39,1,21.99,2025-10-07 06:00:44,21.99,123.96
O06511,C435,P35,1,57.99,2025-10-07 06:00:44,57.99,123.96
O06511,C435,P32,1,24.99,2025-10-07 06:00:44,24.99,123.96
O06512,C147,P39,1,21.99,2025-04-26 10:53:36,21.99,21.99
O06513,C391,P20,1,96.99,2026-03-12 13:34:41,96.99,118.98
O06513,C391,P39,1,21.99,2026-12-03 13:34:41,21.99,118.98
O06514,C140,P47,1,41.99,2025-10-06 06:44:11,41.99,41.99
O06515,C086,P44,1,143.99,2025-03-15 12:32:30,143.99,143.99
O06516,C188,P19,1,113.99,2025-03-10 23:50:31,113.99,310.98
O06516,C188,P21,1,196.99,2025-03-10 23:50:31,196.99,310.98
O06517,C198,P48,2,78.99,2026-03-24 06:00:37,157.98,157.98
O06518,C148,P12,1,100.99,2024-11-28 16:07:14,100.99,100.99
O06519,C236,P26,1,87.99,2025-03-09 08:04:08,87.99,87.99
O06520,C123,P18,1,44.99,2025-11-23 11:46:48,44.99,44.99
O06521,C162,P07,1,366.99,2025-03-08 23:41:41,366.99,366.99
O06522,C292,P43,1,138.99,2024-11-08 13:27:11,138.99,138.99
O06523,C225,P33,2,74.99,2025-05-01 06:35:09,149.98,448.96
O06523,C225,P04,1,281.99,2025-05-01 06:35:09,281.99,448.96
O06523,C225,P31,1,16.99,2025-05-01 06:35:09,16.99,448.96
O06524,C162,P18,1,44.99,2025-07-28 22:33:43,44.99,145.98
O06524,C162,P08,1,100.99,2025-07-28 22:33:43,100.99,145.98
O06525,C123,P43,1,138.99,2025-10-03 12:39:30,138.99,216.98
O06525,C123,P49,1,77.99,2025-10-03 12:39:30,77.99,216.98
O06526,C387,P13,1,114.99,2026-02-25 06:15:32,114.99,114.99
O06527,C420,P26,1,87.99,2025-11-24 16:13:35,87.99,141.98
O06527,C420,P34,1,53.99,2025-11-24 16:13:35,53.99,141.98
O06528,C177,P28,2,198.99,2025-07-17 14:13:35,397.98,822.96
O06528,C177,P35,1,57.99,2025-07-17 14:13:35,57.99,822.96
O06528,C177,P07,1,366.99,2025-07-17 14:13:35,366.99,822.96
O06529,C073,P39,1,21.99,2024-12-14 01:31:51,21.99,776.95
O06529,C073,P46,1,154.99,2024-12-14 01:31:51,154.99,776.95
O06529,C073,P41,3,199.99,2024-12-14 01:31:51,599.97,776.95
O06530,C120,P34,1,53.99,2025-12-08 11:08:07,53.99,280.98
O06530,C120,P02,1,226.99,2025-12-08 11:08:07,226.99,280.98
O06531,C473,P14,2,70.99,2026-05-18 12:01:42,141.98,141.98
O06532,C091,P26,1,87.99,2025-09-29 19:46:22,87.99,87.99
O06533,C369,P06,2,402.99,2025-07-31 21:40:27,805.98,805.98
O06534,C231,P35,1,57.99,2025-04-08 14:47:28,57.99,497.97
O06534,C231,P27,1,239.99,2025-04-08 14:47:28,239.99,497.97
O06534,C231,P29,1,199.99,2025-04-08 14:47:28,199.99,497.97
O06535,C039,P37,1,42.99,2025-08-04 02:38:02,42.99,42.99
O06536,C465,P03,1,205.99,2025-06-14 18:57:36,205.99,205.99
O06537,C355,P17,1,22.99,2025-11-04 01:42:27,22.99,22.99
O06538,C061,P36,1,47.99,2024-08-24 07:15:09,47.99,47.99
O06539,C256,P50,1,191.99,2024-11-22 11:06:33,191.99,213.98
O06539,C256,P39,1,21.99,2024-11-22 11:06:33,21.99,213.98
O06540,C210,P02,1,226.99,2025-12-16 02:13:09,226.99,314.98
O06540,C210,P26,1,87.99,2025-12-16 02:13:09,87.99,314.98
O06541,C242,P36,1,47.99,2024-11-19 14:25:54,47.99,47.99
O06542,C392,P03,1,205.99,2026-03-24 12:42:44,205.99,551.98
O06542,C392,P01,1,345.99,2026-03-24 12:42:44,345.99,551.98
O06543,C347,P23,1,205.99,2026-03-08 07:32:41,205.99,259.98
O06543,C347,P34,1,53.99,2026-03-08 07:32:41,53.99,259.98
O06545,C292,P21,1,196.99,2024-11-11 22:17:41,196.99,307.98
O06545,C292,P45,1,110.99,2024-11-11 22:17:41,110.99,307.98
O06546,C447,P48,1,78.99,2025-12-06 00:19:32,78.99,97.98
O06546,C447,P15,1,18.99,2025-12-06 00:19:32,18.99,97.98
O06547,C192,P25,1,25.99,2024-12-22 09:50:20,25.99,25.99
O06548,C317,P47,2,41.99,2025-12-22 03:45:03,83.98,83.98
O06549,C310,P45,1,110.99,2025-12-23 14:09:09,110.99,110.99
O06550,C446,P21,1,196.99,2026-06-14 23:43:05,196.99,227.98
O06550,C446,P16,1,30.99,2026-06-14 23:43:05,30.99,227.98
O06551,C076,P04,2,281.99,2025-07-02 04:29:49,563.98,563.98
O06552,C244,P28,1,198.99,2026-02-12 19:30:48,198.99,352.97
O06552,C244,P45,1,110.99,2026-02-12 19:30:48,110.99,352.97
O06552,C244,P37,1,42.99,2026-02-12 19:30:48,42.99,352.97
O06553,C164,P42,1,58.99,2024-10-12 11:15:55,58.99,80.98
O06553,C164,P39,1,21.99,2024-10-12 11:15:55,21.99,80.98
O06554,C223,P03,1,205.99,2025-07-19 02:09:48,205.99,1312.94
O06554,C223,P32,1,24.99,2025-07-19 02:09:48,24.99,1312.94
O06554,C223,P22,2,194.99,2025-07-19 02:09:48,389.98,1312.94
O06554,C223,P01,2,345.99,2025-07-19 02:09:48,691.98,1312.94
O06555,C351,P23,2,205.99,2025-01-20 11:23:33,411.98,516.95
O06555,C351,P37,2,42.99,2025-01-20 11:23:33,85.98,516.95
O06555,C351,P15,1,18.99,2025-01-20 11:23:33,18.99,516.95
O06556,C074,P22,1,194.99,2026-03-06 08:20:22,194.99,366.97
O06556,C074,P12,1,100.99,2026-03-06 08:20:22,100.99,366.97
O06556,C074,P14,1,70.99,2026-03-06 08:20:22,70.99,366.97
O06557,C275,P40,1,10.99,2026-06-23 09:17:49,10.99,10.99
O06558,C293,P37,1,42.99,2025-09-12 20:05:58,42.99,42.99
O06559,C107,P38,1,38.99,2026-05-10 07:35:05,38.99,38.99
O06560,C468,P49,1,77.99,2026-02-19 00:22:47,77.99,276.98
O06560,C468,P28,1,198.99,2026-02-19 00:22:47,198.99,276.98
O06561,C007,P05,1,429.99,2026-02-08 06:26:57,429.99,429.99
O06562,C266,P42,1,58.99,2026-02-21 09:02:45,58.99,589.97
O06562,C266,P08,1,100.99,2026-02-21 09:02:45,100.99,589.97
O06562,C266,P05,1,429.99,2026-02-21 09:02:45,429.99,589.97
O06563,C193,P05,1,429.99,2025-09-14 19:14:53,429.99,474.98
O06563,C193,P18,1,44.99,2025-09-14 19:14:53,44.99,474.98
O06564,C456,P37,1,42.99,2026-07-05 16:37:38,42.99,130.98
O06564,C456,P26,1,87.99,2026-05-07 16:37:38,87.99,130.98
O06565,C481,P24,1,299.99,2025-11-29 20:11:35,299.99,299.99
O06566,C258,P13,1,114.99,2025-02-26 10:24:55,114.99,114.99
O06567,C293,P47,1,41.99,2024-09-30 20:26:03,41.99,41.99
O06568,C382,P36,1,47.99,2026-07-05 18:26:20,47.99,47.99
O06569,C499,P28,1,198.99,2025-05-22 00:38:55,198.99,198.99
O06570,C158,P42,2,58.99,2025-05-29 19:49:11,117.98,543.96
O06570,C158,P04,1,281.99,2025-05-29 19:49:11,281.99,543.96
O06570,C158,P44,1,143.99,2025-05-29 19:49:11,143.99,543.96
O06571,C272,P02,2,226.99,2025-06-09 10:25:24,453.98,453.98
O06573,C185,P50,1,191.99,2024-07-14 03:08:53,191.99,377.97
O06573,C185,P44,1,143.99,2024-07-14 03:08:53,143.99,377.97
O06573,C185,P47,1,41.99,2024-07-14 03:08:53,41.99,377.97
O06574,C322,P24,1,299.99,2026-03-23 12:27:53,299.99,299.99
O06575,C179,P45,1,110.99,2025-10-20 16:54:23,110.99,347.98
O06575,C179,P30,1,236.99,2025-10-20 16:54:23,236.99,347.98
O06576,C457,P38,1,38.99,2025-12-05 15:36:44,38.99,524.96
O06576,C457,P07,1,366.99,2025-12-05 15:36:44,366.99,524.96
O06576,C457,P39,1,21.99,2025-12-05 15:36:44,21.99,524.96
O06576,C457,P20,1,96.99,2025-12-05 15:36:44,96.99,524.96
O06577,C304,P45,1,110.99,2025-03-02 06:20:55,110.99,110.99
O06578,C398,P08,1,100.99,2026-03-23 12:51:54,100.99,100.99
O06579,C234,P50,1,191.99,2025-04-26 08:31:04,191.99,389.97
O06579,C234,P20,1,96.99,2025-04-26 08:31:04,96.99,389.97
O06579,C234,P12,1,100.99,2025-04-26 08:31:04,100.99,389.97
O06580,C052,P42,1,58.99,2024-09-10 20:37:03,58.99,58.99
O06581,C345,P36,1,47.99,2025-09-01 15:28:12,47.99,831.95
O06581,C345,P07,2,366.99,2025-09-01 15:28:12,733.98,831.95
O06581,C345,P15,1,18.99,2025-09-01 09:58:12,18.99,831.95
O06581,C345,P16,1,30.99,2025-09-01 15:28:12,30.99,831.95
O06582,C135,P50,1,191.99,2025-03-08 05:15:31,191.99,537.98
O06582,C135,P01,1,345.99,2025-03-08 05:15:31,345.99,537.98
O06583,C410,P10,1,92.99,2025-10-08 05:32:28,92.99,92.99
O06584,C214,P03,1,205.99,2025-01-21 17:25:26,205.99,284.98
O06584,C214,P48,1,78.99,2025-01-21 17:25:26,78.99,284.98
O06585,C284,P37,2,42.99,2024-08-11 01:45:23,85.98,430.96
O06585,C284,P43,1,138.99,2024-08-11 01:45:23,138.99,430.96
O06585,C284,P23,1,205.99,2024-08-11 01:45:23,205.99,430.96
O06586,C060,P06,2,402.99,2025-01-28 11:55:57,805.98,805.98
O06587,C139,P22,1,194.99,2024-12-03 17:44:47,194.99,547.96
O06587,C139,P30,1,236.99,2024-12-03 17:44:47,236.99,547.96
O06587,C139,P35,2,57.99,2024-12-03 17:44:47,115.98,547.96
O06588,C233,P47,1,41.99,2025-10-24 22:51:17,41.99,775.97
O06588,C233,P07,2,366.99,2025-10-24 22:51:17,733.98,775.97
O06589,C267,P41,2,199.99,2026-03-10 03:22:42,399.98,399.98
O06591,C019,P10,2,92.99,2024-07-07 13:58:23,185.98,185.98
O06592,C201,P21,1,196.99,2025-04-30 17:23:18,196.99,669.96
O06592,C201,P43,2,138.99,2025-04-30 17:23:18,277.98,669.96
O06592,C201,P22,1,194.99,2025-04-30 17:23:18,194.99,669.96
O06593,C113,P40,2,10.99,2025-07-03 15:27:27,21.98,21.98
O06594,C317,P50,1,191.99,2025-12-28 05:42:14,191.99,191.99
O06595,C120,P12,1,100.99,2026-03-31 17:06:53,100.99,100.99
O06596,C498,P42,1,58.99,2025-11-29 09:39:41,58.99,58.99
O06597,C160,P14,1,70.99,2025-03-22 05:35:33,70.99,70.99
O06598,C276,P06,1,402.99,2026-05-12 21:23:48,402.99,402.99
O06599,C043,P08,1,100.99,2025-11-01 02:43:12,100.99,100.99
O06600,C485,P31,1,16.99,2025-07-27 00:10:31,16.99,131.98
O06600,C485,P13,1,114.99,2025-07-27 00:10:31,114.99,131.98
O06601,C426,P15,1,18.99,2026-01-21 06:28:10,18.99,210.98
O06601,C426,P50,1,191.99,2026-01-21 06:28:10,191.99,210.98
O06602,C057,P27,1,239.99,2025-06-19 12:04:39,239.99,287.98
O06602,C057,P36,1,47.99,2025-06-19 12:04:39,47.99,287.98
O06603,C268,P43,1,138.99,2025-08-16 21:33:59,138.99,354.97
O06603,C268,P13,1,114.99,2025-08-16 21:33:59,114.99,354.97
O06603,C268,P08,1,100.99,2025-08-16 21:33:59,100.99,354.97
O06604,C349,P29,1,199.99,2025-12-17 09:00:33,199.99,199.99
O06605,C444,P27,1,239.99,2025-12-25 19:30:09,239.99,606.98
O06605,C444,P07,1,366.99,2025-12-25 14:00:09,366.99,606.98
O06606,C175,P25,2,25.99,2025-05-10 18:36:51,51.98,227.96
O06606,C175,P08,1,100.99,2025-05-10 18:36:51,100.99,227.96
O06606,C175,P33,1,74.99,2025-05-10 18:36:51,74.99,227.96
O06607,C169,P22,1,194.99,2024-10-26 16:02:00,194.99,194.99
O06608,C300,P09,1,34.99,2026-04-04 21:08:18,34.99,34.99
O06609,C222,P28,1,198.99,2024-12-09 17:16:00,198.99,198.99
O06610,C045,P25,1,25.99,2025-11-15 01:57:53,25.99,48.98
O06610,C045,P17,1,22.99,2025-11-15 01:57:53,22.99,48.98
O06611,C157,P12,1,100.99,2025-01-26 07:31:44,100.99,994.96
O06611,C157,P02,1,226.99,2025-01-26 07:31:44,226.99,994.96
O06611,C157,P07,1,366.99,2025-01-26 07:31:44,366.99,994.96
O06611,C157,P24,1,299.99,2025-01-26 07:31:44,299.99,994.96
O06612,C195,P15,1,18.99,2025-11-21 09:04:22,18.99,380.95
O06612,C195,P13,3,114.99,2025-11-21 09:04:22,344.97,380.95
O06612,C195,P31,1,16.99,2025-11-21 09:04:22,16.99,380.95
O06613,C371,P33,1,74.99,2025-12-15 06:17:04,74.99,504.98
O06613,C371,P05,1,429.99,2025-12-15 06:17:04,429.99,504.98
O06614,C057,P20,1,96.99,2025-09-11 15:41:06,96.99,302.98
O06614,C057,P23,1,205.99,2025-09-11 15:41:06,205.99,302.98
O06615,C051,P50,1,191.99,2024-12-25 22:41:22,191.99,191.99
O06616,C250,P30,1,236.99,2026-02-26 12:35:02,236.99,469.95
O06616,C250,P12,1,100.99,2026-02-26 12:35:02,100.99,469.95
O06616,C250,P39,2,21.99,2026-02-26 12:35:02,43.98,469.95
O06616,C250,P26,1,87.99,2026-02-26 12:35:02,87.99,469.95
O06617,C132,P35,1,57.99,2024-12-11 16:33:56,57.99,57.99
O06618,C072,P02,1,226.99,2026-02-26 22:10:12,226.99,248.98
O06618,C072,P39,1,21.99,2026-02-26 22:10:12,21.99,248.98
O06619,C009,P22,1,194.99,2025-12-28 23:59:24,194.99,194.99
O06620,C012,P46,1,154.99,2025-11-13 12:42:00,154.99,154.99
O06621,C346,P31,1,16.99,2026-05-05 01:32:05,16.99,106.97
O06621,C346,P15,1,18.99,2026-05-05 01:32:05,18.99,106.97
O06621,C346,P14,1,70.99,2026-05-05 01:32:05,70.99,106.97
O06622,C194,P14,1,70.99,2024-12-10 04:51:29,70.99,70.99
O06623,C114,P14,1,70.99,2026-02-02 19:54:20,70.99,70.99
O06624,C333,P30,1,236.99,2026-03-26 01:21:37,236.99,236.99
O06625,C108,P43,1,138.99,2025-01-28 04:10:26,138.99,438.98
O06625,C108,P24,1,299.99,2025-01-28 04:10:26,299.99,438.98
O06626,C495,P37,1,42.99,2026-05-14 11:55:13,42.99,586.96
O06626,C495,P30,1,236.99,2026-05-14 11:55:13,236.99,586.96
O06626,C495,P13,1,114.99,2026-05-14 11:55:13,114.99,586.96
O06626,C495,P50,1,191.99,2026-05-14 11:55:13,191.99,586.96
O06627,C415,P41,1,199.99,2025-11-16 13:18:09,199.99,199.99
O06628,C032,P11,1,91.99,2025-12-01 19:35:39,91.99,328.98
O06628,C032,P30,1,236.99,2025-12-01 19:35:39,236.99,328.98
O06629,C161,P25,1,25.99,2024-09-24 20:44:15,25.99,25.99
O06630,C406,P28,1,198.99,2024-09-07 19:54:05,198.99,498.98
O06630,C406,P24,1,299.99,2024-09-07 19:54:05,299.99,498.98
O06631,C499,P12,1,100.99,2025-12-07 05:44:23,100.99,505.97
O06631,C499,P28,1,198.99,2025-12-07 05:44:23,198.99,505.97
O06631,C499,P03,1,205.99,2025-12-07 05:44:00,205.99,505.97
O06632,C295,P24,2,299.99,2025-11-11 05:12:33,599.98,599.98
O06633,C312,P37,1,42.99,2026-04-26 06:34:41,42.99,236.97
O06633,C312,P20,2,96.99,2026-04-26 06:34:41,193.98,236.97
O06634,C290,P32,1,24.99,2024-11-14 10:04:41,24.99,24.99
O06635,C306,P21,1,196.99,2025-07-14 14:29:22,196.99,196.99
O06636,C264,P22,1,194.99,2026-02-15 16:43:56,194.99,393.98
